"sex","year","agegroup","meanpop"
0,1987,77,9378
0,1987,78,8449.5
0,1987,79,7364
0,1987,80,6390.5
0,1987,81,5292
0,1987,82,4426
0,1987,83,3752.5
0,1987,84,3095
0,1987,85,2533
0,1987,86,2029
0,1987,87,1614
0,1987,88,1251.5
0,1987,89,902.5
0,1987,90,648
0,1987,91,505.5
0,1987,92,360
0,1987,93,233.5
0,1987,94,156.5
0,1987,95,106
0,1987,96,58
0,1987,97,41.5
0,1987,98,27
0,1987,99,15
0,1987,100,12
1,1987,0,29309.5
1,1987,1,30143.5
1,1987,2,31329
1,1987,3,32324.5
1,1987,4,32518.5
1,1987,5,31811.5
1,1987,6,31167
1,1987,7,31240
1,1987,8,31417
1,1987,9,31749.5
1,1987,10,32267.5
1,1987,11,32037
1,1987,12,31063
1,1987,13,28955
1,1987,14,27952.5
1,1987,15,29250
1,1987,16,30547.5
1,1987,17,31408.5
1,1987,18,33092
1,1987,19,34980
1,1987,20,35805.5
1,1987,21,36067
1,1987,22,36488
1,1987,23,37130.5
1,1987,24,37079.5
1,1987,25,36807
1,1987,26,36828
1,1987,27,36866
1,1987,28,36427
1,1987,29,36833
1,1987,30,38398
1,1987,31,38995.5
1,1987,32,39294.5
1,1987,33,39388.5
1,1987,34,39872.5
1,1987,35,40052
1,1987,36,40392
1,1987,37,41981.5
1,1987,38,43350
1,1987,39,44055
1,1987,40,43752
1,1987,41,41142.5
1,1987,42,35241
1,1987,43,30952.5
1,1987,44,27393
1,1987,45,30159.5
1,1987,46,30750.5
1,1987,47,28092
1,1987,48,29856.5
1,1987,49,28542
1,1987,50,27252
1,1987,51,26818.5
1,1987,52,26528
1,1987,53,25434.5
1,1987,54,25621
1,1987,55,26825.5
1,1987,56,27861
1,1987,57,28639
1,1987,58,28442.5
1,1987,59,27733.5
1,1987,60,27366.5
1,1987,61,27641
1,1987,62,27496
1,1987,63,27531.5
1,1987,64,27197.5
1,1987,65,26669
1,1987,66,26994.5
1,1987,67,23393
1,1987,68,21427
1,1987,69,22899.5
1,1987,70,22027.5
1,1987,71,21516
1,1987,72,21819
1,1987,73,21680.5
1,1987,74,21291.5
1,1987,75,20822.5
1,1987,76,19781
1,1987,77,18783
1,1987,78,17405
1,1987,79,15931.5
1,1987,80,14519.5
1,1987,81,12714.5
1,1987,82,11168
1,1987,83,9615.5
1,1987,84,8190.5
1,1987,85,7153.5
1,1987,86,5978
1,1987,87,4850
1,1987,88,3981
1,1987,89,3135
1,1987,90,2330
1,1987,91,1750.5
1,1987,92,1293.5
1,1987,93,918
1,1987,94,611
1,1987,95,429.5
1,1987,96,286.5
1,1987,97,174.5
1,1987,98,100
1,1987,99,67.5
1,1987,100,105.5
0,1988,0,31281.5
0,1988,1,30723
0,1988,2,31465.5
0,1988,3,32591
0,1988,4,33751.5
0,1988,5,34228
0,1988,6,33465.5
0,1988,7,32670
0,1988,8,32531.5
0,1988,9,32705.5
0,1988,10,33207
0,1988,11,33748
0,1988,12,33726
0,1988,13,32499
0,1988,14,30322
0,1988,15,29655
0,1988,16,30604
0,1988,17,31606.5
0,1988,18,32729.5
0,1988,19,34418.5
0,1988,20,36369
0,1988,21,37039.5
0,1988,22,37194.5
0,1988,23,37861
0,1988,24,38625.5
0,1988,25,38748
0,1988,26,38558.5
0,1988,27,38531.5
0,1988,28,38581.5
0,1988,29,38131
0,1988,30,38644.5
0,1988,31,40347
0,1988,32,40927.5
0,1988,33,40812.5
0,1988,34,40866.5
0,1988,35,41980
0,1988,36,42402.5
0,1988,37,42784
0,1988,38,44640
0,1988,39,45951
0,1988,40,46359.5
0,1988,41,45921
0,1988,42,43264
0,1988,43,36933.5
0,1988,44,32122
0,1988,45,28224
0,1988,46,30786
0,1988,47,31134.5
0,1988,48,27968.5
0,1988,49,29779.5
0,1988,50,28422
0,1988,51,26798.5
0,1988,52,26334.5
0,1988,53,25786.5
0,1988,54,24507
0,1988,55,24453
0,1988,56,25426
0,1988,57,26015
0,1988,58,25736
0,1988,59,25215.5
0,1988,60,24346.5
0,1988,61,23405
0,1988,62,22772
0,1988,63,21549
0,1988,64,20463.5
0,1988,65,19039
0,1988,66,17803.5
0,1988,67,17448.5
0,1988,68,14829.5
0,1988,69,13277
0,1988,70,13577.5
0,1988,71,12665.5
0,1988,72,12083
0,1988,73,12038
0,1988,74,11460.5
0,1988,75,10908
0,1988,76,10439.5
0,1988,77,9466
0,1988,78,8585
0,1988,79,7676
0,1988,80,6647
0,1988,81,5677.5
0,1988,82,4668
0,1988,83,3866.5
0,1988,84,3247
0,1988,85,2626.5
0,1988,86,2130.5
0,1988,87,1678.5
0,1988,88,1318.5
0,1988,89,1000
0,1988,90,701
0,1988,91,516.5
0,1988,92,391
0,1988,93,261
0,1988,94,166.5
0,1988,95,108.5
0,1988,96,69.5
0,1988,97,39.5
0,1988,98,27
0,1988,99,18
0,1988,100,16.5
1,1988,0,29911.5
1,1988,1,29348
1,1988,2,30178
1,1988,3,31359.5
1,1988,4,32362.5
1,1988,5,32535.5
1,1988,6,31832.5
1,1988,7,31202.5
1,1988,8,31264
1,1988,9,31438
1,1988,10,31751.5
1,1988,11,32274
1,1988,12,32057
1,1988,13,31068.5
1,1988,14,28964
1,1988,15,27954
1,1988,16,29240.5
1,1988,17,30523.5
1,1988,18,31380
1,1988,19,32978
1,1988,20,34902.5
1,1988,21,35760
1,1988,22,36001
1,1988,23,36422
1,1988,24,37086.5
1,1988,25,37011
1,1988,26,36792
1,1988,27,36845
1,1988,28,36885
1,1988,29,36436.5
1,1988,30,36847
1,1988,31,38407
1,1988,32,39010.5
1,1988,33,39302
1,1988,34,39385
1,1988,35,39863.5
1,1988,36,40042.5
1,1988,37,40403
1,1988,38,41960
1,1988,39,43318
1,1988,40,44001.5
1,1988,41,43704
1,1988,42,41102
1,1988,43,35191
1,1988,44,30924
1,1988,45,27353.5
1,1988,46,30096.5
1,1988,47,30687
1,1988,48,28020.5
1,1988,49,29786
1,1988,50,28458.5
1,1988,51,27177.5
1,1988,52,26728.5
1,1988,53,26434.5
1,1988,54,25333
1,1988,55,25538
1,1988,56,26693
1,1988,57,27741
1,1988,58,28495
1,1988,59,28281
1,1988,60,27553.5
1,1988,61,27175.5
1,1988,62,27435
1,1988,63,27263
1,1988,64,27254
1,1988,65,26906
1,1988,66,26341
1,1988,67,26619
1,1988,68,23017
1,1988,69,21069.5
1,1988,70,22443.5
1,1988,71,21556
1,1988,72,20962
1,1988,73,21237
1,1988,74,21005
1,1988,75,20556.5
1,1988,76,19975.5
1,1988,77,18874
1,1988,78,17825.5
1,1988,79,16448.5
1,1988,80,14927.5
1,1988,81,13463.5
1,1988,82,11693.5
1,1988,83,10160
1,1988,84,8657.5
1,1988,85,7277
1,1988,86,6284.5
1,1988,87,5189.5
1,1988,88,4093
1,1988,89,3338
1,1988,90,2569.5
1,1988,91,1859
1,1988,92,1364
1,1988,93,1009.5
1,1988,94,686.5
1,1988,95,441
1,1988,96,297
1,1988,97,197
1,1988,98,121
1,1988,99,60.5
1,1988,100,107.5
0,1989,0,32175
0,1989,1,31344.5
0,1989,2,30777
0,1989,3,31518
0,1989,4,32636
0,1989,5,33790
0,1989,6,34262
0,1989,7,33525
0,1989,8,32695
0,1989,9,32563
0,1989,10,32734.5
0,1989,11,33237.5
0,1989,12,33767.5
0,1989,13,33742
0,1989,14,32506
0,1989,15,30325.5
0,1989,16,29655.5
0,1989,17,30578.5
0,1989,18,31556.5
0,1989,19,32649
0,1989,20,34361.5
0,1989,21,36259
0,1989,22,36987
0,1989,23,37197
0,1989,24,37832
0,1989,25,38639
0,1989,26,38776
0,1989,27,38589.5
0,1989,28,38528.5
0,1989,29,38599
0,1989,30,38129.5
0,1989,31,38654
0,1989,32,40356.5
0,1989,33,40940
0,1989,34,40794.5
0,1989,35,40830
0,1989,36,41923.5
0,1989,37,42352.5
0,1989,38,42712.5
0,1989,39,44531.5
0,1989,40,45828
0,1989,41,46208.5
0,1989,42,45795.5
0,1989,43,43113.5
0,1989,44,36789
0,1989,45,32007.5
0,1989,46,28108
0,1989,47,30619
0,1989,48,30983.5
0,1989,49,27792.5
0,1989,50,29571.5
0,1989,51,28232
0,1989,52,26605.5
0,1989,53,26126
0,1989,54,25538
0,1989,55,24280.5
0,1989,56,24136
0,1989,57,25123
0,1989,58,25626.5
0,1989,59,25322
0,1989,60,24797.5
0,1989,61,23896.5
0,1989,62,22931.5
0,1989,63,22262.5
0,1989,64,21005
0,1989,65,19944
0,1989,66,18489.5
0,1989,67,17242.5
0,1989,68,16848
0,1989,69,14273.5
0,1989,70,12744.5
0,1989,71,12971
0,1989,72,12012.5
0,1989,73,11454.5
0,1989,74,11318.5
0,1989,75,10733.5
0,1989,76,10158.5
0,1989,77,9650
0,1989,78,8667
0,1989,79,7825.5
0,1989,80,6925.5
0,1989,81,5931.5
0,1989,82,5018
0,1989,83,4090.5
0,1989,84,3371
0,1989,85,2763
0,1989,86,2227
0,1989,87,1752
0,1989,88,1371
0,1989,89,1059.5
0,1989,90,792.5
0,1989,91,546.5
0,1989,92,389.5
0,1989,93,282.5
0,1989,94,188.5
0,1989,95,111.5
0,1989,96,69.5
0,1989,97,48.5
0,1989,98,26.5
0,1989,99,17
0,1989,100,19.5
1,1989,0,30784
1,1989,1,29983
1,1989,2,29399.5
1,1989,3,30223
1,1989,4,31401.5
1,1989,5,32399.5
1,1989,6,32571.5
1,1989,7,31871.5
1,1989,8,31232.5
1,1989,9,31293.5
1,1989,10,31456.5
1,1989,11,31770.5
1,1989,12,32306
1,1989,13,32080.5
1,1989,14,31079
1,1989,15,28973
1,1989,16,27954
1,1989,17,29220.5
1,1989,18,30514.5
1,1989,19,31292
1,1989,20,32938.5
1,1989,21,34869.5
1,1989,22,35726.5
1,1989,23,35992.5
1,1989,24,36419.5
1,1989,25,37053.5
1,1989,26,37032.5
1,1989,27,36827.5
1,1989,28,36882
1,1989,29,36924.5
1,1989,30,36483
1,1989,31,36876
1,1989,32,38448.5
1,1989,33,39050.5
1,1989,34,39317
1,1989,35,39399.5
1,1989,36,39882.5
1,1989,37,40065.5
1,1989,38,40394
1,1989,39,41944.5
1,1989,40,43283.5
1,1989,41,43975.5
1,1989,42,43664
1,1989,43,41060
1,1989,44,35168.5
1,1989,45,30875
1,1989,46,27295
1,1989,47,30045
1,1989,48,30616.5
1,1989,49,27960.5
1,1989,50,29689
1,1989,51,28382
1,1989,52,27087.5
1,1989,53,26657
1,1989,54,26336.5
1,1989,55,25242.5
1,1989,56,25425
1,1989,57,26585
1,1989,58,27603
1,1989,59,28341.5
1,1989,60,28118.5
1,1989,61,27374
1,1989,62,26975
1,1989,63,27214
1,1989,64,26997
1,1989,65,26953.5
1,1989,66,26602
1,1989,67,25990.5
1,1989,68,26210.5
1,1989,69,22652
1,1989,70,20672.5
1,1989,71,21967
1,1989,72,21019
1,1989,73,20406
1,1989,74,20583
1,1989,75,20291
1,1989,76,19749
1,1989,77,19088.5
1,1989,78,17891.5
1,1989,79,16835
1,1989,80,15397.5
1,1989,81,13825.5
1,1989,82,12374.5
1,1989,83,10644
1,1989,84,9136.5
1,1989,85,7700
1,1989,86,6375.5
1,1989,87,5436
1,1989,88,4406.5
1,1989,89,3426.5
1,1989,90,2748.5
1,1989,91,2043
1,1989,92,1455.5
1,1989,93,1040
1,1989,94,751
1,1989,95,500.5
1,1989,96,302
1,1989,97,202.5
1,1989,98,138.5
1,1989,99,83
1,1989,100,104.5
0,1990,0,32809.5
0,1990,1,32252
0,1990,2,31417
0,1990,3,30857
0,1990,4,31587
0,1990,5,32695
0,1990,6,33853
0,1990,7,34347
0,1990,8,33579.5
0,1990,9,32736.5
0,1990,10,32618.5
0,1990,11,32780
0,1990,12,33276
0,1990,13,33810
0,1990,14,33763
0,1990,15,32530.5
0,1990,16,30332
0,1990,17,29651
0,1990,18,30541
0,1990,19,31519
0,1990,20,32641.5
0,1990,21,34338.5
0,1990,22,36263
0,1990,23,37026
0,1990,24,37259
0,1990,25,37931.5
0,1990,26,38749
0,1990,27,38870.5
0,1990,28,38682
0,1990,29,38609.5
0,1990,30,38648.5
0,1990,31,38206
0,1990,32,38703
0,1990,33,40419.5
0,1990,34,40982.5
0,1990,35,40801.5
0,1990,36,40834
0,1990,37,41925.5
0,1990,38,42317.5
0,1990,39,42669.5
0,1990,40,44444
0,1990,41,45717
0,1990,42,46109.5
0,1990,43,45695
0,1990,44,42973
0,1990,45,36669
0,1990,46,31893.5
0,1990,47,27973
0,1990,48,30472.5
0,1990,49,30822.5
0,1990,50,27635
0,1990,51,29384.5
0,1990,52,28017.5
0,1990,53,26397.5
0,1990,54,25887
0,1990,55,25306.5
0,1990,56,24000.5
0,1990,57,23873
0,1990,58,24778
0,1990,59,25247.5
0,1990,60,24882.5
0,1990,61,24350.5
0,1990,62,23419.5
0,1990,63,22412
0,1990,64,21709.5
0,1990,65,20487
0,1990,66,19390
0,1990,67,17911
0,1990,68,16665
0,1990,69,16223.5
0,1990,70,13705
0,1990,71,12183
0,1990,72,12322.5
0,1990,73,11405.5
0,1990,74,10807.5
0,1990,75,10616.5
0,1990,76,10030.5
0,1990,77,9414
0,1990,78,8851
0,1990,79,7920
0,1990,80,7067.5
0,1990,81,6173.5
0,1990,82,5266
0,1990,83,4401.5
0,1990,84,3542.5
0,1990,85,2875.5
0,1990,86,2331.5
0,1990,87,1807
0,1990,88,1416
0,1990,89,1102
0,1990,90,842
0,1990,91,618
0,1990,92,409.5
0,1990,93,275.5
0,1990,94,208
0,1990,95,123
0,1990,96,70.5
0,1990,97,48
0,1990,98,30.5
0,1990,99,15
0,1990,100,24.5
1,1990,0,31350
1,1990,1,30869.5
1,1990,2,30058.5
1,1990,3,29468.5
1,1990,4,30283
1,1990,5,31456.5
1,1990,6,32449.5
1,1990,7,32634
1,1990,8,31919
1,1990,9,31281
1,1990,10,31338.5
1,1990,11,31495
1,1990,12,31812
1,1990,13,32335.5
1,1990,14,32104.5
1,1990,15,31103
1,1990,16,28983
1,1990,17,27961
1,1990,18,29227
1,1990,19,30486
1,1990,20,31295
1,1990,21,32954.5
1,1990,22,34910
1,1990,23,35780
1,1990,24,36032
1,1990,25,36443
1,1990,26,37110.5
1,1990,27,37111
1,1990,28,36912.5
1,1990,29,36961
1,1990,30,37003.5
1,1990,31,36567
1,1990,32,36957.5
1,1990,33,38515
1,1990,34,39099
1,1990,35,39351.5
1,1990,36,39452
1,1990,37,39924.5
1,1990,38,40081.5
1,1990,39,40409
1,1990,40,41945
1,1990,41,43276
1,1990,42,43957.5
1,1990,43,43640
1,1990,44,41018.5
1,1990,45,35128.5
1,1990,46,30828.5
1,1990,47,27258
1,1990,48,29994
1,1990,49,30558
1,1990,50,27886.5
1,1990,51,29622
1,1990,52,28299
1,1990,53,27027
1,1990,54,26565
1,1990,55,26252
1,1990,56,25150.5
1,1990,57,25326.5
1,1990,58,26461.5
1,1990,59,27458
1,1990,60,28187
1,1990,61,27945.5
1,1990,62,27168.5
1,1990,63,26758.5
1,1990,64,26983
1,1990,65,26720
1,1990,66,26662.5
1,1990,67,26251.5
1,1990,68,25625
1,1990,69,25784
1,1990,70,22225.5
1,1990,71,20242
1,1990,72,21424
1,1990,73,20434
1,1990,74,19770.5
1,1990,75,19892.5
1,1990,76,19522.5
1,1990,77,18912.5
1,1990,78,18131.5
1,1990,79,16923
1,1990,80,15773
1,1990,81,14315.5
1,1990,82,12717.5
1,1990,83,11257.5
1,1990,84,9558
1,1990,85,8091
1,1990,86,6741.5
1,1990,87,5505.5
1,1990,88,4618
1,1990,89,3672
1,1990,90,2823
1,1990,91,2197.5
1,1990,92,1610.5
1,1990,93,1116.5
1,1990,94,778.5
1,1990,95,554
1,1990,96,346.5
1,1990,97,216.5
1,1990,98,140
1,1990,99,95.5
1,1990,100,120
0,1991,0,33252
0,1991,1,32917
0,1991,2,32369
0,1991,3,31536.5
0,1991,4,30956
0,1991,5,31688
0,1991,6,32806
0,1991,7,33957
0,1991,8,34436.5
0,1991,9,33649
0,1991,10,32815.5
0,1991,11,32691.5
0,1991,12,32829.5
0,1991,13,33341
0,1991,14,33857
0,1991,15,33811.5
0,1991,16,32563
0,1991,17,30381.5
0,1991,18,29670
0,1991,19,30567
0,1991,20,31580
0,1991,21,32702
0,1991,22,34467
0,1991,23,36398
0,1991,24,37187.5
0,1991,25,37459
0,1991,26,38119
0,1991,27,38950
0,1991,28,39044.5
0,1991,29,38841
0,1991,30,38741
0,1991,31,38798.5
0,1991,32,38283
0,1991,33,38802
0,1991,34,40506.5
0,1991,35,41027.5
0,1991,36,40837
0,1991,37,40848.5
0,1991,38,41927
0,1991,39,42305
0,1991,40,42615.5
0,1991,41,44378.5
0,1991,42,45632.5
0,1991,43,46036
0,1991,44,45579
0,1991,45,42827.5
0,1991,46,36541
0,1991,47,31767
0,1991,48,27848
0,1991,49,30327.5
0,1991,50,30651
0,1991,51,27469
0,1991,52,29178
0,1991,53,27822.5
0,1991,54,26200.5
0,1991,55,25648
0,1991,56,25053.5
0,1991,57,23742.5
0,1991,58,23592.5
0,1991,59,24434.5
0,1991,60,24855.5
0,1991,61,24447.5
0,1991,62,23875.5
0,1991,63,22931.5
0,1991,64,21899
0,1991,65,21161
0,1991,66,19922
0,1991,67,18809
0,1991,68,17294
0,1991,69,16063.5
0,1991,70,15576.5
0,1991,71,13117.5
0,1991,72,11601.5
0,1991,73,11702
0,1991,74,10787.5
0,1991,75,10155
0,1991,76,9916.5
0,1991,77,9287.5
0,1991,78,8670.5
0,1991,79,8099.5
0,1991,80,7165
0,1991,81,6343
0,1991,82,5495.5
0,1991,83,4630
0,1991,84,3790
0,1991,85,3022
0,1991,86,2407
0,1991,87,1905.5
0,1991,88,1458.5
0,1991,89,1127
0,1991,90,878.5
0,1991,91,658
0,1991,92,468.5
0,1991,93,287.5
0,1991,94,206.5
0,1991,95,141
0,1991,96,84.5
0,1991,97,45.5
0,1991,98,30
0,1991,99,18
0,1991,100,26
1,1991,0,31971
1,1991,1,31447
1,1991,2,30967
1,1991,3,30152.5
1,1991,4,29552.5
1,1991,5,30372.5
1,1991,6,31541
1,1991,7,32530.5
1,1991,8,32707.5
1,1991,9,31981
1,1991,10,31366
1,1991,11,31416.5
1,1991,12,31552.5
1,1991,13,31860
1,1991,14,32381.5
1,1991,15,32144.5
1,1991,16,31133
1,1991,17,29021
1,1991,18,27986.5
1,1991,19,29253.5
1,1991,20,30550
1,1991,21,31361
1,1991,22,33055.5
1,1991,23,35027.5
1,1991,24,35890.5
1,1991,25,36152
1,1991,26,36571
1,1991,27,37218
1,1991,28,37238.5
1,1991,29,37033
1,1991,30,37093.5
1,1991,31,37147.5
1,1991,32,36688
1,1991,33,37058.5
1,1991,34,38609
1,1991,35,39164
1,1991,36,39448.5
1,1991,37,39527
1,1991,38,39985.5
1,1991,39,40131.5
1,1991,40,40450.5
1,1991,41,41964
1,1991,42,43296
1,1991,43,43958.5
1,1991,44,43625.5
1,1991,45,41002.5
1,1991,46,35107.5
1,1991,47,30788
1,1991,48,27221
1,1991,49,29937.5
1,1991,50,30505
1,1991,51,27846.5
1,1991,52,29544
1,1991,53,28250.5
1,1991,54,26958
1,1991,55,26488
1,1991,56,26164
1,1991,57,25059
1,1991,58,25231.5
1,1991,59,26332.5
1,1991,60,27316
1,1991,61,28019.5
1,1991,62,27742
1,1991,63,26957.5
1,1991,64,26558
1,1991,65,26746.5
1,1991,66,26438.5
1,1991,67,26343.5
1,1991,68,25887
1,1991,69,25234.5
1,1991,70,25307
1,1991,71,21765
1,1991,72,19770
1,1991,73,20858.5
1,1991,74,19830.5
1,1991,75,19105
1,1991,76,19156
1,1991,77,18711
1,1991,78,17989.5
1,1991,79,17160
1,1991,80,15892.5
1,1991,81,14710
1,1991,82,13220
1,1991,83,11584.5
1,1991,84,10104.5
1,1991,85,8494.5
1,1991,86,7105
1,1991,87,5823.5
1,1991,88,4675
1,1991,89,3850
1,1991,90,3034
1,1991,91,2278.5
1,1991,92,1744
1,1991,93,1255
1,1991,94,838
1,1991,95,580
1,1991,96,393
1,1991,97,245
1,1991,98,148
1,1991,99,94
1,1991,100,135
0,1992,0,33558.5
0,1992,1,33355
0,1992,2,33036.5
0,1992,3,32486
0,1992,4,31640
0,1992,5,31070.5
0,1992,6,31812.5
0,1992,7,32921.5
0,1992,8,34043.5
0,1992,9,34521
0,1992,10,33724.5
0,1992,11,32899.5
0,1992,12,32746
0,1992,13,32885.5
0,1992,14,33389
0,1992,15,33911
0,1992,16,33845.5
0,1992,17,32628
0,1992,18,30421.5
0,1992,19,29713.5
0,1992,20,30661.5
0,1992,21,31649
0,1992,22,32857
0,1992,23,34639
0,1992,24,36575.5
0,1992,25,37392
0,1992,26,37647
0,1992,27,38316
0,1992,28,39100
0,1992,29,39209.5
0,1992,30,39001
0,1992,31,38870
0,1992,32,38867.5
0,1992,33,38357.5
0,1992,34,38875.5
0,1992,35,40534.5
0,1992,36,41049.5
0,1992,37,40814.5
0,1992,38,40844.5
0,1992,39,41912.5
0,1992,40,42256.5
0,1992,41,42567
0,1992,42,44295.5
0,1992,43,45545
0,1992,44,45925.5
0,1992,45,45422
0,1992,46,42661
0,1992,47,36386.5
0,1992,48,31626.5
0,1992,49,27718.5
0,1992,50,30165.5
0,1992,51,30488.5
0,1992,52,27287.5
0,1992,53,28964
0,1992,54,27640.5
0,1992,55,25973
0,1992,56,25416.5
0,1992,57,24800
0,1992,58,23466.5
0,1992,59,23262
0,1992,60,24105
0,1992,61,24439.5
0,1992,62,23984
0,1992,63,23402.5
0,1992,64,22424
0,1992,65,21365.5
0,1992,66,20578
0,1992,67,19348.5
0,1992,68,18181
0,1992,69,16708
0,1992,70,15439
0,1992,71,14902
0,1992,72,12529.5
0,1992,73,10999
0,1992,74,11081.5
0,1992,75,10123
0,1992,76,9452
0,1992,77,9184
0,1992,78,8586.5
0,1992,79,7928.5
0,1992,80,7337.5
0,1992,81,6444
0,1992,82,5642.5
0,1992,83,4835.5
0,1992,84,4001
0,1992,85,3229
0,1992,86,2531
0,1992,87,2013
0,1992,88,1548
0,1992,89,1159.5
0,1992,90,911.5
0,1992,91,674.5
0,1992,92,500
0,1992,93,336
0,1992,94,214.5
0,1992,95,141.5
0,1992,96,104
0,1992,97,54.5
0,1992,98,31.5
0,1992,99,16.5
0,1992,100,25
1,1992,0,32263
1,1992,1,32068.5
1,1992,2,31532.5
1,1992,3,31068
1,1992,4,30249.5
1,1992,5,29654
1,1992,6,30473.5
1,1992,7,31620.5
1,1992,8,32603.5
1,1992,9,32778.5
1,1992,10,32075
1,1992,11,31453
1,1992,12,31477.5
1,1992,13,31617.5
1,1992,14,31915
1,1992,15,32432
1,1992,16,32185.5
1,1992,17,31174.5
1,1992,18,29061.5
1,1992,19,28004.5
1,1992,20,29342.5
1,1992,21,30626
1,1992,22,31472.5
1,1992,23,33174
1,1992,24,35145
1,1992,25,36022
1,1992,26,36289
1,1992,27,36687
1,1992,28,37314
1,1992,29,37345.5
1,1992,30,37166
1,1992,31,37214.5
1,1992,32,37255
1,1992,33,36780.5
1,1992,34,37168
1,1992,35,38685
1,1992,36,39256
1,1992,37,39520.5
1,1992,38,39591
1,1992,39,40029.5
1,1992,40,40188
1,1992,41,40474
1,1992,42,41972.5
1,1992,43,43305.5
1,1992,44,43947.5
1,1992,45,43597
1,1992,46,40972
1,1992,47,35051.5
1,1992,48,30743
1,1992,49,27168.5
1,1992,50,29889.5
1,1992,51,30457
1,1992,52,27790
1,1992,53,29499.5
1,1992,54,28195.5
1,1992,55,26876.5
1,1992,56,26393
1,1992,57,26073.5
1,1992,58,24971
1,1992,59,25127.5
1,1992,60,26203
1,1992,61,27148.5
1,1992,62,27837
1,1992,63,27547.5
1,1992,64,26766.5
1,1992,65,26317.5
1,1992,66,26471.5
1,1992,67,26127.5
1,1992,68,25993
1,1992,69,25522
1,1992,70,24796.5
1,1992,71,24815.5
1,1992,72,21273.5
1,1992,73,19297
1,1992,74,20269
1,1992,75,19192.5
1,1992,76,18440.5
1,1992,77,18344.5
1,1992,78,17802
1,1992,79,17022.5
1,1992,80,16126.5
1,1992,81,14848
1,1992,82,13619.5
1,1992,83,12084.5
1,1992,84,10461.5
1,1992,85,9025.5
1,1992,86,7483
1,1992,87,6149
1,1992,88,4982
1,1992,89,3940
1,1992,90,3168.5
1,1992,91,2458
1,1992,92,1822.5
1,1992,93,1356
1,1992,94,921
1,1992,95,613
1,1992,96,419.5
1,1992,97,273
1,1992,98,166
1,1992,99,100
1,1992,100,142
0,1993,0,33425.5
0,1993,1,33631.5
0,1993,2,33447.5
0,1993,3,33135
0,1993,4,32577
0,1993,5,31764
0,1993,6,31176
0,1993,7,31915
0,1993,8,33006.5
0,1993,9,34127.5
0,1993,10,34589
0,1993,11,33803.5
0,1993,12,32973.5
0,1993,13,32816.5
0,1993,14,32933.5
0,1993,15,33443
0,1993,16,33933.5
0,1993,17,33885.5
0,1993,18,32643.5
0,1993,19,30444
0,1993,20,29805.5
0,1993,21,30697.5
0,1993,22,31717
0,1993,23,32953.5
0,1993,24,34761.5
0,1993,25,36684
0,1993,26,37501.5
0,1993,27,37738
0,1993,28,38390.5
0,1993,29,39176.5
0,1993,30,39307.5
0,1993,31,39041.5
0,1993,32,38906
0,1993,33,38925.5
0,1993,34,38377.5
0,1993,35,38884.5
0,1993,36,40503.5
0,1993,37,41020.5
0,1993,38,40783.5
0,1993,39,40816
0,1993,40,41839
0,1993,41,42184
0,1993,42,42465.5
0,1993,43,44187.5
0,1993,44,45404
0,1993,45,45767
0,1993,46,45267
0,1993,47,42459
0,1993,48,36213.5
0,1993,49,31464
0,1993,50,27560.5
0,1993,51,29998
0,1993,52,30270.5
0,1993,53,27069.5
0,1993,54,28750.5
0,1993,55,27426.5
0,1993,56,25749
0,1993,57,25158
0,1993,58,24489.5
0,1993,59,23155.5
0,1993,60,22953
0,1993,61,23715.5
0,1993,62,24025.5
0,1993,63,23540.5
0,1993,64,22886.5
0,1993,65,21908.5
0,1993,66,20811.5
0,1993,67,19981.5
0,1993,68,18760.5
0,1993,69,17567.5
0,1993,70,16070
0,1993,71,14771
0,1993,72,14233
0,1993,73,11899
0,1993,74,10408.5
0,1993,75,10388.5
0,1993,76,9424
0,1993,77,8748
0,1993,78,8492.5
0,1993,79,7841.5
0,1993,80,7175
0,1993,81,6561.5
0,1993,82,5715
0,1993,83,4939
0,1993,84,4173
0,1993,85,3413
0,1993,86,2695.5
0,1993,87,2101.5
0,1993,88,1631
0,1993,89,1242.5
0,1993,90,923
0,1993,91,695
0,1993,92,506.5
0,1993,93,364
0,1993,94,245.5
0,1993,95,149.5
0,1993,96,99
0,1993,97,66
0,1993,98,39.5
0,1993,99,15.5
0,1993,100,21.5
1,1993,0,32109
1,1993,1,32338.5
1,1993,2,32146
1,1993,3,31622
1,1993,4,31167.5
1,1993,5,30360
1,1993,6,29753.5
1,1993,7,30562.5
1,1993,8,31698.5
1,1993,9,32691
1,1993,10,32855.5
1,1993,11,32156
1,1993,12,31509.5
1,1993,13,31545
1,1993,14,31668.5
1,1993,15,31974.5
1,1993,16,32479.5
1,1993,17,32228
1,1993,18,31227.5
1,1993,19,29076
1,1993,20,28082.5
1,1993,21,29412
1,1993,22,30700
1,1993,23,31552
1,1993,24,33248
1,1993,25,35243.5
1,1993,26,36104
1,1993,27,36366
1,1993,28,36755.5
1,1993,29,37387
1,1993,30,37418
1,1993,31,37238.5
1,1993,32,37276.5
1,1993,33,37314
1,1993,34,36836
1,1993,35,37228.5
1,1993,36,38735
1,1993,37,39296
1,1993,38,39553
1,1993,39,39617
1,1993,40,40068.5
1,1993,41,40201.5
1,1993,42,40465.5
1,1993,43,41959
1,1993,44,43271.5
1,1993,45,43893.5
